target_id	length	eff_length	est_counts	tpm
ENSMUST00000000128	3320	3108.82	4.48254	0.0263082
ENSMUST00000105119	1960	1748.82	0	0
ENSMUST00000177694	3353	3141.82	903.333	5.246
ENSMUST00000020257	3905	3693.82	774.231	3.82434
ENSMUST00000131371	763	551.91	52.8654	1.7477
ENSMUST00000148516	842	630.87	279.079	8.07142
ENSMUST00000105442	3740	3528.82	832.838	4.30619
ENSMUST00000146028	3458	3246.82	9457.76	53.1487
ENSMUST00000120239	4430	4218.82	111.039	0.480228
ENSMUST00000148781	448	240.892	5.19024	0.393122
ENSMUST00000143439	676	465.169	38.5604	1.51249
ENSMUST00000123111	1017	805.822	1238.2	28.036
ENSMUST00000031627	2353	2141.82	3592.47	30.6036
ENSMUST00000098196	1124	912.822	0	0
ENSMUST00000125616	767	555.91	19.8392	0.65115
ENSMUST00000139084	815	603.91	3.92095	0.118463
ENSMUST00000134815	853	641.87	1.45256	0.0412904
ENSMUST00000107400	1467	1255.82	0	0
ENSMUST00000001595	2584	2372.82	80.5301	0.619235
ENSMUST00000105200	924	712.87	0	0
ENSMUST00000035565	14170	13958.8	5822.17	7.61024
ENSMUST00000057161	936	724.87	0	0
ENSMUST00000177560	711	500.043	0	0
ENSMUST00000098197	957	745.87	0	0
ENSMUST00000166948	924	712.87	0	0
ENSMUST00000146508	367	167.725	16.1425	1.75605
ENSMUST00000032372	2818	2606.82	4631.68	32.4182
ENSMUST00000180039	1951	1739.82	0	0
ENSMUST00000169307	2813	2601.82	52	0.36466
ENSMUST00000006029	1527	1315.82	0	0
ENSMUST00000172307	1544	1332.82	16.6603	0.228072
ENSMUST00000169075	375	174.583	14.3955	1.50448
ENSMUST00000100464	377	176.312	1.19052	0.123202
ENSMUST00000163312	550	339.971	0	0
ENSMUST00000168811	1464	1252.82	62.6258	0.912066
ENSMUST00000167499	2446	2234.82	7.22525	0.0589892
ENSMUST00000164409	918	706.87	0	0
ENSMUST00000048265	957	745.87	0	0
ENSMUST00000178459	525	315.394	0	0
ENSMUST00000156724	619	408.338	42.7822	1.91164
ENSMUST00000126702	247	79.6164	64.1158	14.6935
ENSMUST00000141768	598	387.517	169.734	7.99171
ENSMUST00000150441	642	431.284	169.221	7.15902
ENSMUST00000128314	796	584.91	249.849	7.79383
ENSMUST00000151867	804	592.91	4.76794	0.146725
ENSMUST00000151654	733	521.944	0.071603	0.00250305
ENSMUST00000174707	451	243.687	4.70219	0.35207
ENSMUST00000152714	352	155.122	1.05481	0.12407
ENSMUST00000173389	6380	6168.82	937.603	2.77319
ENSMUST00000126950	356	158.52	3.50415	0.403331
ENSMUST00000015612	6591	6379.82	6223.6	17.799
ENSMUST00000090195	198	52.4577	38.9833	13.5591
ENSMUST00000054963	2860	2648.82	12393.7	85.3711
ENSMUST00000128690	352	155.122	10.4691	1.2314
ENSMUST00000133205	627	416.311	0	0
ENSMUST00000126318	639	428.284	0	0
ENSMUST00000149844	557	346.794	44.2722	2.32928
ENSMUST00000137188	581	370.541	0	0
ENSMUST00000127496	795	583.91	34.8493	1.08896
ENSMUST00000071699	3247	3035.82	0	0
ENSMUST00000103088	3052	2840.82	563.673	3.62031
ENSMUST00000094329	3466	3254.82	2693.38	15.0985
ENSMUST00000074046	3502	3290.82	566.68	3.14192
ENSMUST00000148643	2078	1866.82	1511.13	14.7693
ENSMUST00000103091	4695	4483.82	131.245	0.53407
ENSMUST00000105197	945	733.87	0	0
ENSMUST00000106886	954	742.87	0	0
ENSMUST00000179538	1950	1738.82	0	0
ENSMUST00000026926	756	544.91	180.967	6.05951
ENSMUST00000148745	766	554.91	349.398	11.4884
ENSMUST00000132469	620	409.311	186.972	8.3346
ENSMUST00000124985	600	389.517	436.034	20.4247
ENSMUST00000153240	473	264.836	107.112	7.37944
ENSMUST00000124859	676	465.169	799.022	31.3408
ENSMUST00000132908	601	390.517	509.562	23.8078
ENSMUST00000102981	2448	2236.82	4595.95	37.4892
ENSMUST00000133095	846	634.87	821.538	23.6105
ENSMUST00000132666	1636	1424.82	53.1106	0.680116
ENSMUST00000129583	424	218.524	14.8673	1.24136
ENSMUST00000002198	4920	4708.82	9363.48	36.2817
ENSMUST00000054067	933	721.87	1	0.0252757
ENSMUST00000115233	958	746.87	899.407	21.9722
ENSMUST00000060188	4078	3866.82	4067.66	19.1934
ENSMUST00000105202	918	706.87	0	0
ENSMUST00000098198	942	730.87	0	0
ENSMUST00000147677	2539	2327.82	0	0
ENSMUST00000112656	2548	2336.82	0	0
ENSMUST00000145700	4289	4077.82	3.10941	0.0139127
ENSMUST00000153954	747	535.944	1.36559	0.0464903
ENSMUST00000070323	2541	2329.82	8.52501	0.0667628
ENSMUST00000179547	372	171.968	0	0
ENSMUST00000136628	471	262.938	599	41.5657
ENSMUST00000164683	924	712.87	0	0
ENSMUST00000179069	1497	1285.82	0	0
ENSMUST00000072079	2047	1835.82	8992	89.3693
ENSMUST00000106888	5137	4925.82	6976.82	25.8429
ENSMUST00000062833	1080	868.822	1	0.0210006
ENSMUST00000174815	371	171.072	0	0
ENSMUST00000095326	2656	2444.82	1	0.00746303
ENSMUST00000172322	921	709.87	0	0
ENSMUST00000104879	972	760.822	0	0
ENSMUST00000179585	1921	1709.82	0	0
ENSMUST00000124677	1192	980.822	0	0
ENSMUST00000137599	925	713.87	0	0
ENSMUST00000001147	4100	3888.82	82	0.384732
ENSMUST00000076802	924	712.87	0	0
ENSMUST00000166937	924	712.87	0	0
ENSMUST00000010044	2761	2549.82	6	0.0429342
ENSMUST00000071016	747	535.944	198.062	6.74284
ENSMUST00000142918	617	406.338	315.508	14.1673
ENSMUST00000112698	5689	5477.82	0	0
ENSMUST00000156851	555	344.839	30.5188	1.61478
ENSMUST00000127932	711	500.043	126.906	4.6306
ENSMUST00000148192	642	431.284	0	0
ENSMUST00000127572	1163	951.822	16.9094	0.324142
ENSMUST00000142391	1484	1272.82	206.894	2.96581
ENSMUST00000135108	535	325.208	1.13893	0.0638996
ENSMUST00000124263	620	409.311	18.4682	0.823255
ENSMUST00000155495	518	308.555	11.3874	0.673373
ENSMUST00000122980	730	518.944	14.103	0.495852
ENSMUST00000137285	1210	998.822	5.169	0.0944237
ENSMUST00000127434	2559	2347.82	56.9738	0.442764
ENSMUST00000125895	836	624.87	3.2794	0.0957561
ENSMUST00000112694	1765	1553.82	87.2272	1.02427
ENSMUST00000112695	1915	1703.82	982.022	10.5162
ENSMUST00000045466	5569	5357.82	1617.65	5.50883
ENSMUST00000112696	5785	5573.82	3084.42	10.0968
ENSMUST00000078108	972	760.822	0	0
ENSMUST00000148240	2782	2570.82	3	0.0212918
ENSMUST00000040184	4158	3946.82	144.026	0.665818
ENSMUST00000125918	898	686.87	45.1581	1.19956
ENSMUST00000103033	5238	5026.82	376.242	1.36564
ENSMUST00000134948	297	112.703	1	0.161893
ENSMUST00000141871	376	175.442	0	0
ENSMUST00000103034	448	240.892	0	0
ENSMUST00000136720	373	172.841	1.56727	0.165448
ENSMUST00000093912	5329	5117.82	2270.18	8.09352
ENSMUST00000140967	959	747.87	0	0
ENSMUST00000161835	810	598.91	1	0.030465
ENSMUST00000060526	1921	1709.82	5	0.0533558
ENSMUST00000164288	924	712.87	0.145397	0.00372141
ENSMUST00000138510	241	76.1535	15.7945	3.78425
ENSMUST00000143288	792	580.91	37.9665	1.19249
ENSMUST00000150562	536	326.208	4.37579	0.244751
ENSMUST00000132706	816	604.91	22.3137	0.673043
ENSMUST00000128753	965	753.822	68.9276	1.66835
ENSMUST00000106258	1369	1157.82	124.228	1.95768
ENSMUST00000026666	3363	3151.82	3259.07	18.8666
ENSMUST00000106259	3633	3421.82	500.981	2.67132
ENSMUST00000079767	945	733.87	1	0.0248624
ENSMUST00000063109	948	736.87	0	0
ENSMUST00000144376	3961	3749.82	64.5619	0.314143
ENSMUST00000128346	1987	1775.82	3.82532	0.0393035
ENSMUST00000034984	5813	5601.82	1518.78	4.94685
ENSMUST00000006235	4739	4527.82	7095.58	28.5931
ENSMUST00000162621	312	123.736	0	0
ENSMUST00000163020	2992	2780.82	5.25657	0.0344899
ENSMUST00000114174	5464	5252.82	50.8366	0.176582
ENSMUST00000175700	1294	1082.82	0	0
ENSMUST00000055787	965	753.822	0	0
ENSMUST00000169374	888	676.87	0	0
ENSMUST00000166773	2524	2312.82	5	0.0394448
ENSMUST00000030510	3047	2835.82	0	0
ENSMUST00000051239	1755	1543.82	1	0.0118186
ENSMUST00000171529	1786	1574.82	0	0
ENSMUST00000045521	5765	5553.82	83.0016	0.272682
ENSMUST00000075467	924	712.87	1	0.0255948
ENSMUST00000034053	1578	1366.82	31	0.413821
ENSMUST00000147072	607	396.441	474.771	21.8508
ENSMUST00000140309	555	344.839	18.4756	0.977564
ENSMUST00000070713	4192	3980.82	423.672	1.94187
ENSMUST00000145140	2328	2116.82	350.866	3.02426
ENSMUST00000110242	4250	4038.82	362.715	1.6386
ENSMUST00000146322	1408	1196.82	0	0
ENSMUST00000110241	2322	2110.82	807.922	6.98361
ENSMUST00000034328	4201	3989.82	2937.81	13.4348
ENSMUST00000098199	951	739.87	0	0
ENSMUST00000098737	966	754.822	0	0
ENSMUST00000151140	980	768.822	27.532	0.653392
ENSMUST00000130356	731	519.944	0	0
ENSMUST00000028842	1361	1149.82	7.86604	0.124821
ENSMUST00000145194	809	597.91	23.3456	0.712412
ENSMUST00000136319	2129	1917.82	40.6874	0.387092
ENSMUST00000056191	2523	2311.82	9.08336	0.0716893
ENSMUST00000089622	10904	10692.8	2135.92	3.64464
ENSMUST00000045546	915	703.87	0	0
ENSMUST00000071132	936	724.87	0	0
ENSMUST00000168794	894	682.87	0	0
ENSMUST00000173723	924	712.87	0	0
ENSMUST00000177740	711	500.043	1	0.0364884
ENSMUST00000081035	4335	4123.82	77	0.340685
ENSMUST00000098200	960	748.822	0	0
ENSMUST00000178070	1955	1743.82	20.2964	0.212363
ENSMUST00000174703	510	300.751	0	0
ENSMUST00000172596	409	204.813	37.8619	3.37293
ENSMUST00000172855	630	419.311	0	0
ENSMUST00000173097	2502	2290.82	128.609	1.02433
ENSMUST00000174240	1752	1540.82	209.104	2.47612
ENSMUST00000024967	3283	3071.82	10200.1	60.5856
ENSMUST00000115488	1554	1342.82	1.81239	0.024626
ENSMUST00000126083	661	450.227	7	0.28368
ENSMUST00000134075	2944	2732.82	0	0
ENSMUST00000144593	3497	3285.82	12	0.0666346
ENSMUST00000135046	578	367.589	0	0
ENSMUST00000115484	1107	895.822	0	0
ENSMUST00000140302	4056	3844.82	1.44082	0.00683747
ENSMUST00000132064	4165	3953.82	0.24791	0.00114404
ENSMUST00000140295	4884	4672.82	6.49889	0.0253759
ENSMUST00000057859	4660	4448.82	1829	7.50121
ENSMUST00000080660	1011	799.822	0	0
ENSMUST00000141840	309	121.527	0	0
ENSMUST00000066489	2178	1966.82	225	2.08728
ENSMUST00000074566	936	724.87	0	0
ENSMUST00000168148	3918	3706.82	1	0.00492222
ENSMUST00000174538	894	682.87	0	0
ENSMUST00000101626	5153	4941.82	102.309	0.377737
ENSMUST00000132712	401	197.517	0	0
ENSMUST00000133962	695	484.107	0	0
ENSMUST00000139099	633	422.311	4.16779	0.180067
ENSMUST00000137060	3885	3673.82	724.377	3.59757
ENSMUST00000093381	5015	4803.82	949.264	3.60548
ENSMUST00000079348	1697	1485.82	0	0
ENSMUST00000106892	2403	2191.82	59.3009	0.493649
ENSMUST00000114574	1480	1268.82	29	0.417023
ENSMUST00000091563	318	128.197	22.4734	3.19855
ENSMUST00000179491	906	694.87	1.18289	0.0310601
ENSMUST00000075483	1620	1408.82	0	0
ENSMUST00000075928	1027	815.822	2	0.0447298
ENSMUST00000059033	1088	876.822	0	0
ENSMUST00000130051	259	86.7879	135.651	28.5186
ENSMUST00000142380	903	691.87	58.7543	1.54945
ENSMUST00000030013	955	743.87	140.825	3.45418
ENSMUST00000141318	577	366.589	67.1596	3.34265
ENSMUST00000132358	729	517.978	135.171	4.76139
ENSMUST00000058232	1241	1029.82	52.4391	0.929085
ENSMUST00000119740	493	284.09	1.11922	0.0718826
ENSMUST00000185012	234	72.0989	0	0
ENSMUST00000184254	234	72.0989	0	0
ENSMUST00000082203	993	781.822	0	0
ENSMUST00000101547	1419	1207.82	441.158	6.66428
ENSMUST00000124987	615	404.364	15.9551	0.719927
ENSMUST00000146309	4142	3930.82	745.328	3.45961
ENSMUST00000039818	3382	3170.82	2979.42	17.1444
ENSMUST00000179511	921	709.87	0	0
ENSMUST00000054567	948	736.87	0	0
ENSMUST00000179757	672	461.169	58.601	2.3185
ENSMUST00000124721	808	596.91	0	0
ENSMUST00000143772	865	653.87	0	0
ENSMUST00000102572	1373	1161.82	150.399	2.36193
ENSMUST00000110369	895	683.87	0	0
ENSMUST00000018061	872	660.87	0	0
ENSMUST00000069561	933	721.87	0	0
ENSMUST00000179079	924	712.87	0.145397	0.00372141
ENSMUST00000052558	939	727.87	0	0
ENSMUST00000071844	939	727.87	0	0
ENSMUST00000176543	698	487.107	129.487	4.85024
ENSMUST00000176772	731	519.944	49.0165	1.72008
ENSMUST00000176298	253	83.1169	0	0
ENSMUST00000177233	458	250.335	3.89606	0.283966
ENSMUST00000176470	856	644.87	10.5896	0.29962
ENSMUST00000177541	1914	1702.82	571.478	6.1234
ENSMUST00000176508	839	627.87	173.741	5.04887
ENSMUST00000176976	454	246.481	57.3638	4.24637
ENSMUST00000177245	533	323.229	4.68471	0.264445
ENSMUST00000176479	2316	2104.82	73.6214	0.638191
ENSMUST00000176424	879	667.87	0	0
ENSMUST00000176913	676	465.169	34.2006	1.34149
ENSMUST00000046974	1798	1586.82	290.922	3.34511
ENSMUST00000076195	1062	850.822	1077.03	23.0968
ENSMUST00000148875	1169	957.822	193.796	3.69166
ENSMUST00000134765	464	256.072	64.1003	4.5673
ENSMUST00000055875	709	498.075	265.315	9.71917
ENSMUST00000151329	517	307.555	14.5282	0.861888
ENSMUST00000127769	315	126.045	4.78159	0.692165
ENSMUST00000133122	189	48.0642	57	21.6379
ENSMUST00000136501	2312	2100.82	136.074	1.18181
ENSMUST00000120040	583	372.541	5.96077	0.291938
ENSMUST00000122216	554	343.861	67.4448	3.57872
ENSMUST00000080474	990	778.822	0	0
ENSMUST00000087812	948	736.87	0	0
ENSMUST00000078557	939	727.87	0	0
ENSMUST00000107989	1677	1465.82	1402.4	17.4564
ENSMUST00000176533	965	753.822	0	0
ENSMUST00000176025	529	319.353	84.3743	4.82061
ENSMUST00000177441	1658	1446.82	399.023	5.03206
ENSMUST00000035797	1575	1363.82	75.8406	1.01463
ENSMUST00000061764	1291	1079.82	69.1313	1.16811
ENSMUST00000144599	1885	1673.82	158.082	1.7232
ENSMUST00000133627	2340	2128.82	22.6291	0.19395
ENSMUST00000109204	3198	2986.82	21.3487	0.130414
ENSMUST00000099149	3464	3252.82	281.108	1.57679
ENSMUST00000069902	3122	2910.82	823.514	5.162
ENSMUST00000056222	948	736.87	0	0
ENSMUST00000087814	1076	864.822	0	0
ENSMUST00000174364	921	709.87	0	0
ENSMUST00000138708	537	327.187	0	0
ENSMUST00000111203	567	356.659	0	0
ENSMUST00000142140	1909	1697.82	170.443	1.83168
ENSMUST00000067990	608	397.441	116.211	5.33503
ENSMUST00000055915	1994	1782.82	1	0.0102342
ENSMUST00000166171	2312	2100.82	10394.1	90.2735
ENSMUST00000135524	4102	3890.82	166.249	0.779614
ENSMUST00000161172	1041	829.822	85.8599	1.88785
ENSMUST00000147136	3785	3573.82	428.53	2.18782
ENSMUST00000099173	2542	2330.82	19276.7	150.899
ENSMUST00000098201	1050	838.822	0	0
ENSMUST00000098375	7386	7174.82	158.82	0.403884
ENSMUST00000160449	1107	895.822	22.9226	0.466879
ENSMUST00000162080	1716	1504.82	1314.21	15.9347
ENSMUST00000109093	7389	7177.82	148.997	0.378745
ENSMUST00000099449	2571	2359.82	10280.8	79.4896
ENSMUST00000065499	1830	1618.82	81.288	0.916198
ENSMUST00000171460	1719	1507.82	532.928	6.44882
ENSMUST00000173886	924	712.87	0	0
ENSMUST00000069342	939	727.87	0	0
ENSMUST00000160727	559	348.75	27.5228	1.43993
ENSMUST00000159322	357	159.335	5.30307	0.607265
ENSMUST00000160267	658	447.227	0	0
ENSMUST00000162488	3455	3243.82	0	0
ENSMUST00000162824	424	218.524	0	0
ENSMUST00000173292	5172	4960.82	472.663	1.73844
ENSMUST00000043414	5299	5087.82	385.511	1.38251
ENSMUST00000098202	960	748.822	0	0
ENSMUST00000163300	1991	1779.82	1044.72	10.7099
ENSMUST00000061242	1800	1588.82	9546.28	109.628
ENSMUST00000179748	1590	1378.82	2808.87	37.1694
ENSMUST00000128604	436	229.66	204.343	16.2344
ENSMUST00000127116	743	531.944	98.1976	3.36819
ENSMUST00000138549	1677	1465.82	209.249	2.60462
ENSMUST00000026927	4764	4552.82	2973.69	11.9173
ENSMUST00000169689	924	712.87	0	0
ENSMUST00000184271	423	217.538	0.148656	0.0124684
ENSMUST00000020008	4293	4081.82	1560	6.97321
ENSMUST00000105475	4317	4105.82	0	0
ENSMUST00000168315	948	736.87	0	0
ENSMUST00000098203	960	748.822	0	0
ENSMUST00000054702	1441	1229.82	0	0
ENSMUST00000100490	307	119.981	1	0.152072
ENSMUST00000111208	503	293.828	0	0
ENSMUST00000111209	721	509.978	2.38512	0.085334
ENSMUST00000111207	989	777.822	1.61488	0.037881
ENSMUST00000082027	1030	818.822	0	0
ENSMUST00000183149	1860	1648.82	1.04623	0.0115775
ENSMUST00000053577	2040	1828.82	1102	10.9944
ENSMUST00000163461	918	706.87	0	0
ENSMUST00000179991	1949	1737.82	1.09817	0.01153
ENSMUST00000155580	373	172.841	8.48631	0.89585
ENSMUST00000101245	2292	2080.82	0	0
ENSMUST00000038658	4119	3907.82	3090.21	14.4283
ENSMUST00000133045	447	239.986	0	0
ENSMUST00000146420	749	537.91	14.3095	0.485374
ENSMUST00000055261	4412	4200.82	2492	10.8237
ENSMUST00000073507	1079	867.822	0	0
ENSMUST00000104880	939	727.87	0	0
ENSMUST00000069476	4426	4214.82	84	0.363632
ENSMUST00000181518	264	90.1443	0	0
ENSMUST00000155656	765	553.91	0	0
ENSMUST00000108027	584	373.541	0	0
ENSMUST00000145219	452	244.592	0	0
ENSMUST00000153997	903	691.87	57.6853	1.52126
ENSMUST00000123767	559	348.75	0	0
ENSMUST00000151103	360	161.875	0	0
ENSMUST00000108028	339	144.723	0	0
ENSMUST00000098744	966	754.822	0	0
ENSMUST00000178747	1497	1285.82	0	0
ENSMUST00000184908	906	694.87	0	0
ENSMUST00000073433	936	724.87	0	0
ENSMUST00000127165	722	510.978	280.249	10.007
ENSMUST00000124670	446	239.033	5.44522	0.415643
ENSMUST00000145705	712	501.043	0	0
ENSMUST00000003677	1874	1662.82	1910.31	20.9614
ENSMUST00000087818	939	727.87	0	0
ENSMUST00000099451	1204	992.822	7	0.128644
ENSMUST00000164245	924	712.87	0	0
ENSMUST00000073394	1987	1775.82	9.37299	0.0963032
ENSMUST00000100491	408	203.894	2	0.178973
ENSMUST00000179345	3078	2866.82	0	0
ENSMUST00000072316	939	727.87	0	0
ENSMUST00000105124	778	566.91	0	0
ENSMUST00000167618	69	10.8906	3	5.0261
ENSMUST00000076548	949	737.87	0	0
ENSMUST00000177815	924	712.87	0	0
ENSMUST00000100492	240	75.6231	16	3.86036
ENSMUST00000087822	1048	836.822	2	0.0436073
ENSMUST00000098205	1087	875.822	0	0
ENSMUST00000065841	1761	1549.82	0	0
ENSMUST00000105209	918	706.87	0	0
ENSMUST00000087824	945	733.87	0	0
ENSMUST00000039349	3725	3513.82	1582	8.21465
ENSMUST00000100493	445	238.111	0	0
ENSMUST00000099521	3152	2940.82	28.0301	0.173908
ENSMUST00000098206	984	772.822	0	0
ENSMUST00000167305	1891	1679.82	0	0
ENSMUST00000126348	368	168.52	0	0
ENSMUST00000156448	672	461.169	0	0
ENSMUST00000057866	2222	2010.82	28	0.254066
ENSMUST00000182198	963	751.822	0	0
ENSMUST00000178644	4402	4190.82	8.07294	0.0351475
ENSMUST00000087825	938	726.87	0	0
ENSMUST00000077060	1067	855.822	0	0
ENSMUST00000172989	924	712.87	0	0
ENSMUST00000165255	921	709.87	0	0
ENSMUST00000098207	939	727.87	0	0
ENSMUST00000106893	1142	930.822	8	0.156814
ENSMUST00000144375	772	560.91	568.548	18.4942
ENSMUST00000138922	525	315.394	207.758	12.019
ENSMUST00000128229	680	469.169	317.904	12.3632
ENSMUST00000138900	914	702.87	837.434	21.7389
ENSMUST00000138235	850	638.87	243.122	6.94343
ENSMUST00000136074	696	485.107	0	0
ENSMUST00000141602	295	111.288	1.34699	0.220839
ENSMUST00000126343	916	704.87	523.615	13.5539
ENSMUST00000129033	431	224.958	101.177	8.20624
ENSMUST00000085679	3105	2893.82	2267.5	14.2967
ENSMUST00000082421	1144	932.822	41499	811.711
ENSMUST00000168580	921	709.87	0	0
ENSMUST00000167414	231	70.1643	2	0.520087
ENSMUST00000050807	1017	805.822	0	0
ENSMUST00000168536	3769	3557.82	921.285	4.72468
ENSMUST00000086961	3745	3533.82	0	0
ENSMUST00000174731	862	650.87	289.399	8.1127
ENSMUST00000172239	3148	2936.82	2331.37	14.4843
ENSMUST00000086795	2597	2385.82	2.01038	0.0153745
ENSMUST00000178715	240	75.6231	0	0
ENSMUST00000020719	1285	1073.82	1466.9	24.9247
ENSMUST00000082419	519	309.555	5814	342.689
ENSMUST00000169774	924	712.87	0	0
ENSMUST00000074272	945	733.87	0	0
ENSMUST00000082418	1824	1612.82	11475	129.816
ENSMUST00000099422	1304	1092.82	15.1772	0.253399
ENSMUST00000178970	2808	2596.82	0	0
ENSMUST00000179115	2953	2741.82	0	0
ENSMUST00000071277	2848	2636.82	0	0
ENSMUST00000096791	2949	2737.82	0	0
ENSMUST00000061055	954	742.87	0	0
ENSMUST00000147414	780	568.91	409.115	13.1209
ENSMUST00000144330	1000	788.822	845.774	19.5631
ENSMUST00000148036	682	471.169	843.299	32.6563
ENSMUST00000129628	784	572.91	143.21	4.56089
ENSMUST00000041726	4147	3935.82	4677.91	21.686
ENSMUST00000179367	3102	2890.82	29	0.183037
ENSMUST00000042471	3722	3510.82	7823.54	40.659
ENSMUST00000112952	1671	1459.82	0	0
ENSMUST00000168984	924	712.87	0.145397	0.00372141
ENSMUST00000152034	1449	1237.82	0	0
ENSMUST00000128418	1395	1183.82	0	0
ENSMUST00000123768	609	398.415	0	0
ENSMUST00000033821	1903	1691.82	2.24362	0.0241967
ENSMUST00000063820	2503	2291.82	171.62	1.36631
ENSMUST00000136420	429	223.134	2	0.163541
ENSMUST00000145173	423	217.538	15.2404	1.27828
ENSMUST00000133631	880	668.87	5.10659	0.1393
ENSMUST00000123901	1624	1412.82	22.4281	0.289646
ENSMUST00000132421	1229	1017.82	5.65498	0.101373
ENSMUST00000003681	2631	2419.82	535.57	4.03827
ENSMUST00000082414	1378	1166.82	29702	464.455
ENSMUST00000084811	954	742.87	0	0
ENSMUST00000087828	939	727.87	0	0
ENSMUST00000164526	918	706.87	0	0
ENSMUST00000084013	297	112.703	860	139.228
ENSMUST00000040023	5227	5015.82	498.763	1.81432
ENSMUST00000174078	5716	5504.82	123.83	0.410437
ENSMUST00000123827	2036	1824.82	0	0
ENSMUST00000104881	1030	818.822	0	0
ENSMUST00000064139	3159	2947.82	1447	8.95632
ENSMUST00000087830	942	730.87	2	0.0499289
ENSMUST00000141968	312	123.736	0	0
ENSMUST00000030714	5930	5718.82	4.07082	0.0129879
ENSMUST00000137798	2285	2073.82	19.3675	0.170398
ENSMUST00000125629	400	196.674	0	0
ENSMUST00000095012	4085	3873.82	0	0
ENSMUST00000082411	348	151.798	5944	714.455
ENSMUST00000098747	966	754.822	0	0
ENSMUST00000098210	964	752.822	0	0
ENSMUST00000087831	933	721.87	1	0.0252757
ENSMUST00000105476	2795	2583.82	1446.12	10.2118
ENSMUST00000140921	4859	4647.82	93.4286	0.366769
ENSMUST00000069004	3024	2812.82	1264.59	8.20296
ENSMUST00000082409	784	572.91	52739	1679.61
ENSMUST00000082408	681	470.169	40817	1583.98
ENSMUST00000079099	924	712.87	0	0
ENSMUST00000098211	960	748.822	0	0
ENSMUST00000108204	1171	959.822	0	0
ENSMUST00000029922	1106	894.822	0	0
ENSMUST00000082407	204	55.4988	3474	1142.11
ENSMUST00000021892	1493	1281.82	0	0
ENSMUST00000082405	684	473.169	55344.9	2134.15
ENSMUST00000098212	960	748.822	0	0
ENSMUST00000177668	1215	1003.82	0	0
ENSMUST00000165330	924	712.87	3	0.0767844
ENSMUST00000179086	1497	1285.82	0	0
ENSMUST00000056235	942	730.87	0	0
ENSMUST00000036019	15848	15636.8	37	0.0431733
ENSMUST00000082402	1545	1333.82	154996	2120.24
ENSMUST00000179146	1218	1006.82	0	0
ENSMUST00000099576	11817	11605.8	625.485	0.983339
ENSMUST00000153151	474	265.801	8.54107	0.586296
ENSMUST00000145891	719	507.978	0	0
ENSMUST00000152255	2097	1885.82	0	0
ENSMUST00000150510	385	183.328	0	0
ENSMUST00000081349	4235	4023.82	147.1	0.667014
ENSMUST00000161731	4262	4050.82	0	0
ENSMUST00000102547	4967	4755.82	22.7624	0.0873285
ENSMUST00000110954	2384	2172.82	0	0
ENSMUST00000123607	410	205.664	17	1.50818
ENSMUST00000004868	1411	1199.82	619	9.41318
ENSMUST00000162548	384	182.438	457.293	45.7343
ENSMUST00000040484	1443	1231.82	8216.71	121.706
ENSMUST00000130829	336	142.316	0	0
ENSMUST00000136814	632	421.311	1.08898	0.0471605
ENSMUST00000141370	906	694.87	0	0
ENSMUST00000128054	1561	1349.82	5.73597	0.0775341
ENSMUST00000147753	677	466.169	1.06409	0.0416482
ENSMUST00000119722	4224	4012.82	48.0422	0.218442
ENSMUST00000042485	4293	4081.82	59.1542	0.26442
ENSMUST00000183204	3986	3774.82	1598.46	7.72622
ENSMUST00000182892	4207	3995.82	4185.47	19.1118
ENSMUST00000182388	701	490.107	264.101	9.832
ENSMUST00000182675	1153	941.822	36.0861	0.699091
