target_id	length	eff_length	est_counts	tpm
ENSMUST00000146028	3458	3230.26	8091.88	45.2918
ENSMUST00000120239	4430	4202.26	48.0258	0.206633
ENSMUST00000148781	448	230.3	0	0
ENSMUST00000143439	676	448.909	28.7277	1.15704
ENSMUST00000123111	1017	789.259	891.356	20.4192
ENSMUST00000031627	2353	2125.26	2504.25	21.3046
ENSMUST00000098196	1124	896.259	0	0
ENSMUST00000125616	767	539.688	31.5239	1.0561
ENSMUST00000139084	815	587.506	11.4408	0.352087
ENSMUST00000134815	853	625.39	4.17592	0.120728
ENSMUST00000107400	1467	1239.26	5.05638	0.073771
ENSMUST00000001595	2584	2356.26	132.15	1.01403
ENSMUST00000105200	924	696.259	0	0
ENSMUST00000035565	14170	13942.3	6365.39	8.25467
ENSMUST00000057161	936	708.259	0	0
ENSMUST00000177560	711	483.817	0	0
ENSMUST00000098197	957	729.259	0	0
ENSMUST00000166948	924	696.259	0	0
ENSMUST00000146508	367	161.26	19.6569	2.20392
ENSMUST00000032372	2818	2590.26	4055.29	28.3065
ENSMUST00000180039	1951	1723.26	0	0
ENSMUST00000169307	2813	2585.26	30	0.209809
ENSMUST00000006029	1527	1299.26	0.00278503	3.87562e-05
ENSMUST00000172307	1544	1316.26	49.3577	0.677986
ENSMUST00000169075	375	167.714	24.5409	2.64562
ENSMUST00000100464	377	169.406	26.0455	2.77978
ENSMUST00000163312	550	325.308	0	0
ENSMUST00000168811	1464	1236.26	49.306	0.721105
ENSMUST00000167499	2446	2218.26	3.13148	0.0255238
ENSMUST00000164409	918	690.259	0	0
ENSMUST00000048265	957	729.259	0	0
ENSMUST00000178459	525	301.467	0	0
ENSMUST00000156724	619	392.801	117.357	5.4019
ENSMUST00000126702	247	77.1042	55.3261	12.9736
ENSMUST00000141768	598	372.245	136.901	6.64946
ENSMUST00000150441	642	415.382	165.222	7.19162
ENSMUST00000128314	796	568.617	207.518	6.59847
ENSMUST00000151867	804	576.58	2.90477	0.0910876
ENSMUST00000151654	733	505.721	0.017933	0.000641135
ENSMUST00000174707	451	233.084	7.39201	0.573401
ENSMUST00000152714	352	149.194	0	0
ENSMUST00000173389	6380	6152.26	728.468	2.14084
ENSMUST00000126950	356	152.411	2.16231	0.256513
ENSMUST00000015612	6591	6363.26	4439.73	12.6149
ENSMUST00000090195	198	51.1674	39.8258	14.0728
ENSMUST00000054963	2860	2632.26	9011.77	61.8998
ENSMUST00000128690	352	149.194	3.06013	0.370848
ENSMUST00000133205	627	400.698	0	0
ENSMUST00000126318	639	412.462	0	0
ENSMUST00000149844	557	332.18	18.5578	1.01009
ENSMUST00000137188	581	355.645	0	0
ENSMUST00000127496	795	567.617	5.80951	0.185051
ENSMUST00000071699	3247	3019.26	23.7102	0.141985
ENSMUST00000103088	3052	2824.26	400.324	2.5628
ENSMUST00000094329	3466	3238.26	2335.56	13.0403
ENSMUST00000074046	3502	3274.26	396.415	2.189
ENSMUST00000148643	2078	1850.26	1532.27	14.9731
ENSMUST00000103091	4695	4467.26	92.2207	0.373246
ENSMUST00000105197	945	717.259	0	0
ENSMUST00000106886	954	726.259	0	0
ENSMUST00000179538	1950	1722.26	0	0
ENSMUST00000026926	756	528.688	83.1813	2.84468
ENSMUST00000148745	766	538.688	303.536	10.1878
ENSMUST00000132469	620	393.801	137.935	6.33293
ENSMUST00000124985	600	374.124	330.406	15.9676
ENSMUST00000153240	473	252.818	50.2874	3.59632
ENSMUST00000124859	676	448.909	621.764	25.0423
ENSMUST00000132908	601	375.124	519.241	25.0266
ENSMUST00000102981	2448	2220.26	4591.85	37.3931
ENSMUST00000133095	846	618.39	509.242	14.8891
ENSMUST00000132666	1636	1408.26	42.1514	0.541174
ENSMUST00000129583	424	209.087	7.98474	0.690464
ENSMUST00000002198	4920	4692.26	9974.01	38.4322
ENSMUST00000054067	933	705.259	3	0.0769096
ENSMUST00000115233	958	730.259	695.576	17.2217
ENSMUST00000060188	4078	3850.26	3634.62	17.0678
ENSMUST00000105202	918	690.259	0	0
ENSMUST00000098198	942	714.259	0	0
ENSMUST00000147677	2539	2311.26	0	0
ENSMUST00000112656	2548	2320.26	0	0
ENSMUST00000145700	4289	4061.26	0	0
ENSMUST00000153954	747	519.688	0	0
ENSMUST00000070323	2541	2313.26	11	0.0859758
ENSMUST00000179547	372	165.312	0	0
ENSMUST00000136628	471	250.967	348	25.0709
ENSMUST00000164683	924	696.259	0	0
ENSMUST00000179069	1497	1269.26	0	0
ENSMUST00000072079	2047	1819.26	8989	89.3356
ENSMUST00000106888	5137	4909.26	7751.47	28.548
ENSMUST00000062833	1080	852.259	0	0
ENSMUST00000174815	371	164.51	0	0
ENSMUST00000095326	2656	2428.26	1	0.00744582
ENSMUST00000172322	921	693.259	0	0
ENSMUST00000104879	972	744.259	0	0
ENSMUST00000179585	1921	1693.26	4.2691	0.0455849
ENSMUST00000124677	1192	964.259	0	0
ENSMUST00000137599	925	697.259	0	0
ENSMUST00000001147	4100	3872.26	7	0.0326845
ENSMUST00000076802	924	696.259	0	0
ENSMUST00000166937	924	696.259	0	0
ENSMUST00000010044	2761	2533.26	15	0.107058
ENSMUST00000071016	747	519.688	153.017	5.32359
ENSMUST00000142918	617	390.826	319.983	14.8031
ENSMUST00000112698	5689	5461.26	0.0170703	5.6514e-05
ENSMUST00000156851	555	330.202	34.7874	1.9048
ENSMUST00000127932	711	483.817	113.837	4.25413
ENSMUST00000148192	642	415.382	1.87098e-07	8.14384e-09
ENSMUST00000127572	1163	935.259	15.8201	0.305833
ENSMUST00000142391	1484	1256.26	122.297	1.76012
ENSMUST00000135108	535	310.948	1.12049	0.0651516
ENSMUST00000124263	620	393.801	14.7223	0.67594
ENSMUST00000155495	518	294.621	5.49458	0.337192
ENSMUST00000122980	730	502.754	3.2668	0.117483
ENSMUST00000137285	1210	982.259	7.29614	0.1343
ENSMUST00000127434	2559	2331.26	23.6328	0.183287
ENSMUST00000125895	836	608.39	5.42125	0.161111
ENSMUST00000112694	1765	1537.26	43.2932	0.509191
ENSMUST00000112695	1915	1687.26	867.242	9.29322
ENSMUST00000045466	5569	5341.26	335.437	1.13547
ENSMUST00000112696	5785	5557.26	1785.31	5.80845
ENSMUST00000078108	972	744.259	0	0
ENSMUST00000148240	2782	2554.26	1	0.00707852
ENSMUST00000040184	4158	3930.26	86.8873	0.399708
ENSMUST00000125918	898	670.39	23.479	0.633229
ENSMUST00000103033	5238	5010.26	614.677	2.21817
ENSMUST00000134948	297	108.271	3	0.500974
ENSMUST00000141871	376	168.62	0	0
ENSMUST00000103034	448	230.3	2.64954	0.20801
ENSMUST00000136720	373	166.09	1.20254	0.130908
ENSMUST00000093912	5329	5101.26	2041.55	7.23587
ENSMUST00000140967	959	731.259	0	0
ENSMUST00000161835	810	582.506	0	0
ENSMUST00000060526	1921	1693.26	3	0.0320336
ENSMUST00000164288	924	696.259	0	0
ENSMUST00000138510	241	73.596	38.7386	9.51695
ENSMUST00000143288	792	564.617	159.004	5.09168
ENSMUST00000150562	536	311.928	14.5032	0.840651
ENSMUST00000132706	816	588.506	143.507	4.40889
ENSMUST00000128753	965	737.259	299.906	7.35484
ENSMUST00000106258	1369	1141.26	169.276	2.68176
ENSMUST00000026666	3363	3135.26	8774.71	50.6019
ENSMUST00000106259	3633	3405.26	2311.74	12.2743
ENSMUST00000079767	945	717.259	0	0
ENSMUST00000063109	948	720.259	0	0
ENSMUST00000144376	3961	3733.26	31.3774	0.151962
ENSMUST00000128346	1987	1759.26	2.84899	0.0292798
ENSMUST00000034984	5813	5585.26	1030.44	3.33569
ENSMUST00000006235	4739	4511.26	10562.8	42.3341
ENSMUST00000162621	312	118.735	0	0
ENSMUST00000163020	2992	2764.26	40.8235	0.267017
ENSMUST00000114174	5464	5236.26	125.119	0.432027
ENSMUST00000175700	1294	1066.26	0	0
ENSMUST00000055787	965	737.259	0	0
ENSMUST00000169374	888	660.39	0	0
ENSMUST00000166773	2524	2296.26	0	0
ENSMUST00000030510	3047	2819.26	9.54408	0.0612078
ENSMUST00000051239	1755	1527.26	1	0.0118385
ENSMUST00000171529	1786	1558.26	0	0
ENSMUST00000045521	5765	5537.26	86.0029	0.280819
ENSMUST00000075467	924	696.259	0	0
ENSMUST00000034053	1578	1350.26	74	0.990883
ENSMUST00000147072	607	381.026	326.325	15.4847
ENSMUST00000140309	555	330.202	3.87407	0.212127
ENSMUST00000070713	4192	3964.26	247.35	1.12812
ENSMUST00000145140	2328	2100.26	335.915	2.89177
ENSMUST00000110242	4250	4022.26	170.788	0.767706
ENSMUST00000146322	1408	1180.26	3.91548	0.0599812
ENSMUST00000110241	2322	2094.26	375.628	3.24291
ENSMUST00000034328	4201	3973.26	2779.11	12.6464
ENSMUST00000098199	951	723.259	0	0
ENSMUST00000098737	966	738.259	0	0
ENSMUST00000151140	980	752.259	17.39	0.417966
ENSMUST00000130356	731	503.754	0	0
ENSMUST00000028842	1361	1133.26	11.3481	0.181051
ENSMUST00000145194	809	581.543	18.9433	0.588954
ENSMUST00000136319	2129	1901.26	37.1264	0.35306
ENSMUST00000056191	2523	2295.26	17.9418	0.141332
ENSMUST00000089622	10904	10676.3	2186.06	3.70212
ENSMUST00000045546	915	687.259	0	0
ENSMUST00000071132	936	708.259	0	0
ENSMUST00000168794	894	666.39	0	0
ENSMUST00000173723	924	696.259	0	0
ENSMUST00000177740	711	483.817	0	0
ENSMUST00000081035	4335	4107.26	12	0.0528247
ENSMUST00000098200	960	732.259	0	0
ENSMUST00000178070	1955	1727.26	26.0819	0.273017
ENSMUST00000174703	510	287.17	0	0
ENSMUST00000172596	409	196.268	36.2203	3.33664
ENSMUST00000172855	630	403.594	0	0
ENSMUST00000173097	2502	2274.26	48.1756	0.382997
ENSMUST00000174240	1752	1524.26	142.075	1.68526
ENSMUST00000024967	3283	3055.26	8605.29	50.9243
ENSMUST00000115488	1554	1326.26	0	0
ENSMUST00000126083	661	434.08	1	0.0416522
ENSMUST00000134075	2944	2716.26	0	0
ENSMUST00000144593	3497	3269.26	10.1268	0.0560053
ENSMUST00000135046	578	352.759	0	0
ENSMUST00000115484	1107	879.259	1	0.0205632
ENSMUST00000140302	4056	3828.26	0	0
ENSMUST00000132064	4165	3937.26	0	0
ENSMUST00000140295	4884	4656.26	0	0
ENSMUST00000057859	4660	4432.26	2774	11.3159
ENSMUST00000080660	1011	783.259	0	0
ENSMUST00000141840	309	116.504	0	0
ENSMUST00000066489	2178	1950.26	369	3.42091
ENSMUST00000074566	936	708.259	0	0
ENSMUST00000168148	3918	3690.26	0	0
ENSMUST00000174538	894	666.39	0	0
ENSMUST00000101626	5153	4925.26	61.4009	0.2254
ENSMUST00000132712	401	189.562	0	0
ENSMUST00000133962	695	467.879	0	0
ENSMUST00000139099	633	406.541	3.2286	0.143588
ENSMUST00000137060	3885	3657.26	957.836	4.73525
ENSMUST00000093381	5015	4787.26	706.862	2.66966
ENSMUST00000079348	1697	1469.26	0	0
ENSMUST00000106892	2403	2175.26	163.726	1.36087
ENSMUST00000114574	1480	1252.26	141	2.03579
ENSMUST00000091563	318	123.374	15.4243	2.26041
ENSMUST00000179491	906	678.259	3.21119	0.0856008
ENSMUST00000075483	1620	1392.26	0	0
ENSMUST00000075928	1027	799.259	0	0
ENSMUST00000059033	1088	860.259	0	0
ENSMUST00000130051	259	84.2048	73.0536	15.686
ENSMUST00000142380	903	675.346	19.4929	0.521863
ENSMUST00000030013	955	727.259	201.402	5.00706
ENSMUST00000141318	577	351.759	38.3564	1.97151
ENSMUST00000132358	729	501.754	123.221	4.44021
ENSMUST00000058232	1241	1013.26	60.4734	1.07907
ENSMUST00000119740	493	271.306	0	0
ENSMUST00000185012	234	69.7687	0	0
ENSMUST00000184254	234	69.7687	0	0
ENSMUST00000082203	993	765.259	0	0
ENSMUST00000101547	1419	1191.26	128.064	1.9437
ENSMUST00000124987	615	388.851	23.9341	1.11286
ENSMUST00000146309	4142	3914.26	1398.63	6.46043
ENSMUST00000039818	3382	3154.26	5194.82	29.777
ENSMUST00000179511	921	693.259	0	0
ENSMUST00000054567	948	720.259	0	0
ENSMUST00000179757	672	444.938	40.6483	1.65178
ENSMUST00000124721	808	580.543	15.9032	0.495288
ENSMUST00000143772	865	637.39	0	0
ENSMUST00000102572	1373	1145.26	70.4485	1.11218
ENSMUST00000110369	895	667.39	0	0
ENSMUST00000018061	872	644.39	0	0
ENSMUST00000069561	933	705.259	0	0
ENSMUST00000179079	924	696.259	0	0
ENSMUST00000052558	939	711.259	0	0
ENSMUST00000071844	939	711.259	0	0
ENSMUST00000176543	698	470.879	173.558	6.6641
ENSMUST00000176772	731	503.754	12.7686	0.458281
ENSMUST00000176298	253	80.6879	0	0
ENSMUST00000177233	458	239.377	9.28608	0.701387
ENSMUST00000176470	856	628.39	14.9548	0.430288
ENSMUST00000177541	1914	1686.26	569.111	6.10211
ENSMUST00000176508	839	611.39	164.855	4.87518
ENSMUST00000176976	454	235.788	49.4237	3.78985
ENSMUST00000177245	533	309.009	10.0423	0.587586
ENSMUST00000176479	2316	2088.26	103.471	0.895863
ENSMUST00000176424	879	651.39	0	0
ENSMUST00000176913	676	448.909	32.7475	1.31895
ENSMUST00000046974	1798	1570.26	257.783	2.96819
ENSMUST00000076195	1062	834.259	756.729	16.4001
ENSMUST00000148875	1169	941.259	63.4139	1.2181
ENSMUST00000134765	464	244.704	74.8804	5.53268
ENSMUST00000055875	709	481.817	295.335	11.0825
ENSMUST00000151329	517	293.66	6.04579	0.372234
ENSMUST00000127769	315	120.994	0	0
ENSMUST00000133122	189	46.895	65.946	25.4255
ENSMUST00000136501	2312	2084.26	167.379	1.45197
ENSMUST00000120040	583	357.598	0	0
ENSMUST00000122216	554	329.202	0	0
ENSMUST00000080474	990	762.259	0	0
ENSMUST00000087812	948	720.259	0	0
ENSMUST00000078557	939	711.259	0	0
ENSMUST00000107989	1677	1449.26	835.269	10.4205
ENSMUST00000176533	965	737.259	0	0
ENSMUST00000176025	529	305.249	62.0219	3.67365
ENSMUST00000177441	1658	1430.26	454.779	5.74902
ENSMUST00000035797	1575	1347.26	42.6043	0.571756
ENSMUST00000061764	1291	1063.26	34.7007	0.590075
ENSMUST00000144599	1885	1657.26	137.332	1.49826
ENSMUST00000133627	2340	2112.26	29.4206	0.251832
ENSMUST00000109204	3198	2970.26	10.1537	0.0618069
ENSMUST00000099149	3464	3236.26	339.059	1.89426
ENSMUST00000069902	3122	2894.26	511.888	3.19775
ENSMUST00000056222	948	720.259	0	0
ENSMUST00000087814	1076	848.259	0	0
ENSMUST00000174364	921	693.259	0	0
ENSMUST00000138708	537	312.847	0	0
ENSMUST00000111203	567	341.939	0	0
ENSMUST00000142140	1909	1681.26	109.369	1.17617
ENSMUST00000067990	608	382.001	32.5672	1.54143
ENSMUST00000055915	1994	1766.26	6	0.0614193
ENSMUST00000166171	2312	2084.26	15625.3	135.545
ENSMUST00000135524	4102	3874.26	283.297	1.32209
ENSMUST00000161172	1041	813.259	115.184	2.56076
ENSMUST00000147136	3785	3557.26	637.921	3.24234
ENSMUST00000099173	2542	2314.26	30000.9	234.385
ENSMUST00000098201	1050	822.259	0	0
ENSMUST00000098375	7386	7158.26	134.836	0.340571
ENSMUST00000160449	1107	879.259	41.4308	0.85195
ENSMUST00000162080	1716	1488.26	1117.26	13.5732
ENSMUST00000109093	7389	7161.26	82.1359	0.207373
ENSMUST00000099449	2571	2343.26	4887.96	37.715
ENSMUST00000065499	1830	1602.26	178.34	2.01244
ENSMUST00000171460	1719	1491.26	302.683	3.66981
ENSMUST00000173886	924	696.259	0	0
ENSMUST00000069342	939	711.259	0	0
ENSMUST00000160727	559	334.137	40.8565	2.21077
ENSMUST00000159322	357	153.279	19.2097	2.26592
ENSMUST00000160267	658	431.108	9.85149	0.413165
ENSMUST00000162488	3455	3227.26	0	0
ENSMUST00000162824	424	209.087	0	0
ENSMUST00000173292	5172	4944.26	571.341	2.0893
ENSMUST00000043414	5299	5071.26	743.741	2.65164
ENSMUST00000098202	960	732.259	0	0
ENSMUST00000163300	1991	1763.26	850.255	8.71848
ENSMUST00000061242	1800	1572.26	10511.7	120.881
ENSMUST00000179748	1590	1362.26	1796.76	23.8473
ENSMUST00000128604	436	219.517	93.4512	7.69703
ENSMUST00000127116	743	515.721	52.3975	1.83697
ENSMUST00000138549	1677	1449.26	231.379	2.88659
ENSMUST00000026927	4764	4536.26	2542.73	10.1347
ENSMUST00000169689	924	696.259	0	0
ENSMUST00000184271	423	208.158	0	0
ENSMUST00000020008	4293	4065.26	963	4.28298
ENSMUST00000105475	4317	4089.26	1.25994e-06	5.57076e-09
ENSMUST00000168315	948	720.259	0	0
ENSMUST00000098203	960	732.259	0	0
ENSMUST00000054702	1441	1213.26	0	0
ENSMUST00000100490	307	115.139	0	0
ENSMUST00000111208	503	280.654	0	0
ENSMUST00000111209	721	493.786	2	0.0732317
ENSMUST00000111207	989	761.259	0	0
ENSMUST00000082027	1030	802.259	0	0
ENSMUST00000183149	1860	1632.26	0	0
ENSMUST00000053577	2040	1812.26	1062	10.5953
ENSMUST00000163461	918	690.259	0	0
ENSMUST00000179991	1949	1721.26	22.649	0.237909
ENSMUST00000155580	373	166.09	1.2957	0.141049
ENSMUST00000101245	2292	2064.26	0	0
ENSMUST00000038658	4119	3891.26	2797.63	12.9989
ENSMUST00000133045	447	229.361	0	0
ENSMUST00000146420	749	521.688	17.0456	0.590756
ENSMUST00000055261	4412	4184.26	1928.03	8.33111
ENSMUST00000073507	1079	851.259	0	0
ENSMUST00000104880	939	711.259	0	0
ENSMUST00000069476	4426	4198.26	221	0.951767
ENSMUST00000181518	264	87.2616	0	0
ENSMUST00000155656	765	537.688	11.7037	0.39355
ENSMUST00000108027	584	358.575	0	0
ENSMUST00000145219	452	233.913	0.21148	0.0163464
ENSMUST00000153997	903	675.346	81.3881	2.17892
ENSMUST00000123767	559	334.137	0	0
ENSMUST00000151103	360	155.681	0	0
ENSMUST00000108028	339	139.061	0	0
ENSMUST00000098744	966	738.259	0	0
ENSMUST00000178747	1497	1269.26	0	0
ENSMUST00000184908	906	678.259	0	0
ENSMUST00000073433	936	708.259	0	0
ENSMUST00000127165	722	494.786	318.169	11.6265
ENSMUST00000124670	446	228.498	10.2166	0.808407
ENSMUST00000145705	712	484.817	4.85661	0.181118
ENSMUST00000003677	1874	1646.26	2573.76	28.2668
ENSMUST00000087818	939	711.259	1	0.0254203
ENSMUST00000099451	1204	976.259	4	0.0740803
ENSMUST00000164245	924	696.259	0	0
ENSMUST00000073394	1987	1759.26	25.4048	0.261092
ENSMUST00000100491	408	195.428	0	0
ENSMUST00000179345	3078	2850.26	0	0
ENSMUST00000072316	939	711.259	1	0.0254203
ENSMUST00000105124	778	550.617	0	0
ENSMUST00000167618	69	10.4658	7	12.093
ENSMUST00000076548	949	721.259	0	0
ENSMUST00000177815	924	696.259	0	0
ENSMUST00000100492	240	73.1019	7	1.73132
ENSMUST00000087822	1048	820.259	2	0.0440846
ENSMUST00000098205	1087	859.259	0	0
ENSMUST00000065841	1761	1533.26	0	0
ENSMUST00000105209	918	690.259	0	0
ENSMUST00000087824	945	717.259	0	0
ENSMUST00000039349	3725	3497.26	1412	7.29986
ENSMUST00000100493	445	227.559	1	0.0794536
ENSMUST00000099521	3152	2924.26	3.71177	0.0229495
ENSMUST00000098206	984	756.259	0	0
ENSMUST00000167305	1891	1663.26	1.36521	0.0148404
ENSMUST00000126348	368	162.134	2	0.22303
ENSMUST00000156448	672	444.938	2.46615	0.100214
ENSMUST00000057866	2222	1994.26	1.16865	0.0105952
ENSMUST00000182198	963	735.259	0	0
ENSMUST00000178644	4402	4174.26	11.8416	0.0512908
ENSMUST00000087825	938	710.259	0	0
ENSMUST00000077060	1067	839.259	0	0
ENSMUST00000172989	924	696.259	0	0
ENSMUST00000165255	921	693.259	0	0
ENSMUST00000098207	939	711.259	0	0
ENSMUST00000106893	1142	914.259	3	0.059328
ENSMUST00000144375	772	544.653	702.931	23.3346
ENSMUST00000138922	525	301.467	143.576	8.61091
ENSMUST00000128229	680	452.909	263.169	10.5058
ENSMUST00000138900	914	686.259	591.717	15.5896
ENSMUST00000138235	850	622.39	253.444	7.36252
ENSMUST00000136074	696	468.879	0	0
ENSMUST00000141602	295	107.021	0	0
ENSMUST00000126343	916	688.259	369.704	9.71204
ENSMUST00000129033	431	215.143	71.761	6.03071
ENSMUST00000085679	3105	2877.26	2802.68	17.6117
ENSMUST00000082421	1144	916.259	43720	862.72
ENSMUST00000168580	921	693.259	0	0
ENSMUST00000167414	231	68.0443	0	0
ENSMUST00000050807	1017	789.259	0	0
ENSMUST00000168536	3769	3541.26	821.445	4.194
ENSMUST00000086961	3745	3517.26	0	0
ENSMUST00000174731	862	634.39	197.911	5.64054
ENSMUST00000172239	3148	2920.26	1826.92	11.3111
ENSMUST00000086795	2597	2369.26	7.04403	0.0537547
ENSMUST00000178715	240	73.1019	1	0.247331
ENSMUST00000020719	1285	1057.26	1636.5	27.986
ENSMUST00000082419	519	295.544	6827	417.652
ENSMUST00000169774	924	696.259	0	0
ENSMUST00000074272	945	717.259	0	0
ENSMUST00000082418	1824	1596.26	13405	151.835
ENSMUST00000099422	1304	1076.26	15.467	0.259834
ENSMUST00000178970	2808	2580.26	0	0
ENSMUST00000179115	2953	2725.26	0	0
ENSMUST00000071277	2848	2620.26	0	0
ENSMUST00000096791	2949	2721.26	0	0
ENSMUST00000061055	954	726.259	0	0
ENSMUST00000147414	780	552.617	293.868	9.61471
ENSMUST00000144330	1000	772.259	815.461	19.0919
ENSMUST00000148036	682	454.909	882.633	35.0803
ENSMUST00000129628	784	556.617	97.7549	3.17533
ENSMUST00000041726	4147	3919.26	5551.08	25.6083
ENSMUST00000179367	3102	2874.26	32	0.201294
ENSMUST00000042471	3722	3494.26	4819.58	24.938
ENSMUST00000112952	1671	1443.26	3	0.0375824
ENSMUST00000168984	924	696.259	0	0
ENSMUST00000152034	1449	1221.26	0	0
ENSMUST00000128418	1395	1167.26	0	0
ENSMUST00000123768	609	382.976	0	0
ENSMUST00000033821	1903	1675.26	1.01974	0.0110057
ENSMUST00000063820	2503	2275.26	138.927	1.10399
ENSMUST00000136420	429	213.461	2.0453	0.17324
ENSMUST00000145173	423	208.158	9.36439	0.813382
ENSMUST00000133631	880	652.39	3.15171	0.0873467
ENSMUST00000123901	1624	1396.26	45.1452	0.584592
ENSMUST00000132421	1229	1001.26	0	0
ENSMUST00000003681	2631	2403.26	485.293	3.651
ENSMUST00000082414	1378	1150.26	32429	509.736
ENSMUST00000084811	954	726.259	0	0
ENSMUST00000087828	939	711.259	1	0.0254203
ENSMUST00000164526	918	690.259	0	0
ENSMUST00000084013	297	108.271	679.5	113.471
ENSMUST00000040023	5227	4999.26	430.142	1.55566
ENSMUST00000174078	5716	5488.26	197.332	0.650085
ENSMUST00000123827	2036	1808.26	0	0
ENSMUST00000104881	1030	802.259	0	0
ENSMUST00000064139	3159	2931.26	2758	17.0117
ENSMUST00000087830	942	714.259	0	0
ENSMUST00000141968	312	118.735	0	0
ENSMUST00000030714	5930	5702.26	1	0.00317074
ENSMUST00000137798	2285	2057.26	33.3526	0.293122
ENSMUST00000125629	400	188.77	0	0
ENSMUST00000095012	4085	3857.26	0	0
ENSMUST00000082411	348	146.071	2903	359.329
ENSMUST00000098747	966	738.259	0	0
ENSMUST00000098210	964	736.259	0	0
ENSMUST00000087831	933	705.259	0	0
ENSMUST00000105476	2795	2567.26	1925.29	13.5592
ENSMUST00000140921	4859	4631.26	129.259	0.504624
ENSMUST00000069004	3024	2796.26	1071.85	6.9305
ENSMUST00000082409	784	556.617	59675	1938.4
ENSMUST00000082408	681	453.909	38569	1536.3
ENSMUST00000079099	924	696.259	0	0
ENSMUST00000098211	960	732.259	0	0
ENSMUST00000108204	1171	943.259	0	0
ENSMUST00000029922	1106	878.259	0	0
ENSMUST00000082407	204	53.6423	2433	820.054
ENSMUST00000021892	1493	1265.26	0	0
ENSMUST00000082405	684	456.909	47144.8	1865.57
ENSMUST00000098212	960	732.259	0	0
ENSMUST00000177668	1215	987.259	0	0
ENSMUST00000165330	924	696.259	1	0.0259679
ENSMUST00000179086	1497	1269.26	0	0
ENSMUST00000056235	942	714.259	0	0
ENSMUST00000036019	15848	15620.3	7	0.00810247
ENSMUST00000082402	1545	1317.26	149486	2051.81
ENSMUST00000179146	1218	990.259	0	0
ENSMUST00000099576	11817	11589.3	355.883	0.555213
ENSMUST00000153151	474	253.768	4.76344	0.339384
ENSMUST00000145891	719	491.786	0	0
ENSMUST00000152255	2097	1869.26	1.40884	0.013627
ENSMUST00000150510	385	176.07	0	0
ENSMUST00000081349	4235	4007.26	84.173	0.379781
ENSMUST00000161731	4262	4034.26	0	0
ENSMUST00000102547	4967	4739.26	15.5145	0.0591882
ENSMUST00000110954	2384	2156.26	1.01365	0.00849949
ENSMUST00000123607	410	197.08	4	0.366965
ENSMUST00000004868	1411	1183.26	350	5.34806
ENSMUST00000162548	384	175.167	611.152	63.0817
ENSMUST00000040484	1443	1215.26	9779.85	145.503
ENSMUST00000130829	336	136.846	0	0
ENSMUST00000136814	632	405.568	0	0
ENSMUST00000141370	906	678.259	0	0
ENSMUST00000128054	1561	1333.26	1.39538	0.0189228
ENSMUST00000147753	677	449.909	2	0.0803735
ENSMUST00000119722	4224	3996.26	6.61256	0.0299174
ENSMUST00000042485	4293	4065.26	1.05985e-08	4.71374e-11
ENSMUST00000183204	3986	3758.26	566.432	2.72501
ENSMUST00000182892	4207	3979.26	1047.21	4.75816
ENSMUST00000182388	701	473.879	61.4522	2.34465
ENSMUST00000182675	1153	925.259	8.23909	0.160999
ENSMUST00000182823	2659	2431.26	0	0
ENSMUST00000182306	419	204.73	0	0
ENSMUST00000182114	770	542.688	3.76383	0.125397
ENSMUST00000061280	5232	5004.26	3114.9	11.2541
ENSMUST00000179716	705	477.817	0	0
ENSMUST00000051505	939	711.259	0	0
ENSMUST00000148300	510	287.17	4	0.251842
ENSMUST00000029123	731	503.754	0	0
ENSMUST00000148402	398	187.015	2	0.193357
