abundance	counts	length	countsFromAbundance	log10abundance_norm
ENSMUSG00000002020	2.80029	639.13653	4126.65308585861	no	0.619607012558997
ENSMUSG00000002028	16.3630227	14551.01773	16078.2341264369	no	1.31328662801641
ENSMUSG00000002031	72.6963258485	3072.579328103	764.185314199867	no	1.94863513790671
ENSMUSG00000002032	0.4846746	68.00003	2536.68343708542	no	0.196114521962005
ENSMUSG00000002033	0.406141	14.00002	623.244380559953	no	0.167857844061286
ENSMUSG00000002043	28.708164	878.99961	553.593210470652	no	1.54858435128472
ENSMUSG00000002052	38.4744	10285.47	4833.47826461231	no	1.67497971444661
ENSMUSG00000002055	171.039892	16329.0449	1726.11928126849	no	2.31817788924203
ENSMUSG00000002057	0.215117	35.53	2986.26	no	0.0954393204428275
ENSMUSG00000002058	22.252446	1103.0001	896.201507747553	no	1.44202105273828
ENSMUSG00000002059	34.757028	1889.0089	982.65234298364	no	1.63213335009279
ENSMUSG00000002064	58.0071	2099.439	654.379145075344	no	1.8516428076396
ENSMUSG00000002068	53.787588	4264.1189	1433.35991953474	no	1.81921248828082
ENSMUSG00000002076	14.500526	1297.7749	1618.16302181452	no	1.26356668641481
ENSMUSG00000002083	58.89859	4067	1248.46855346877	no	1.85097366575929
ENSMUSG00000002100	5.216352842	1126.998782	3906.29536771257	no	0.840431314008873
ENSMUSG00000002102	163.409383	9899.99658	1095.3875878553	no	2.2984177221693
ENSMUSG00000002103	14.734589	2860.30904	3509.80575880264	no	1.26995753315734
ENSMUSG00000002104	28.994783	1344.9995	838.70713654177	no	1.54965015399542
ENSMUSG00000002105	23.619871	1382.00037	1057.88435325409	no	1.46610305036605
ENSMUSG00000002107	2.9948217276	401.7387592	2425.3847734065	no	0.654114798102621
ENSMUSG00000002108	1.8545237	170.9999383	1667.13797955696	no	0.489542123002589
ENSMUSG00000002109	46.34795	4804.3789	1874.19361238199	no	1.75533978381524
ENSMUSG00000002111	4.136941	228.99988	1000.8408864753	no	0.759693937496395
ENSMUSG00000002129	54.552938	10533.38814	3491.06084927283	no	1.82503002413142
ENSMUSG00000002147	23.34698	2190.9951	1696.75598437014	no	1.45981084909801
ENSMUSG00000002190	4.282681	812.9999	3432.2830143221	no	0.77959899403813
ENSMUSG00000002204	1.560829	110.2305	1276.89399449908	no	0.454865780374873
ENSMUSG00000002205	33.676663	2379.00198	1277.2440454994	no	1.61740737596286
ENSMUSG00000002210	37.1058285	2683.26249	1307.46371942684	no	1.65836997256105
ENSMUSG00000002221	37.0452	9884.52	4824.26	no	1.65878279644372
ENSMUSG00000002222	34.3092093	7576.9963	3992.94420241559	no	1.62489816634805
ENSMUSG00000002227	95.220726	14253.972	2706.53210509191	no	2.06488342170083
ENSMUSG00000002228	32.062	2648	1493.26	no	1.59587245415572
ENSMUSG00000002233	22.512581	941.0004	755.73995567363	no	1.44449994211896
ENSMUSG00000002240	0	0	1090.76	no	0.0057937204204521
ENSMUSG00000002249	5.13379558	648.255571	2283.05137833844	no	0.84936791888384
ENSMUSG00000002250	12.620279	1693.0012	2425.4705455217	no	1.2015528594696
ENSMUSG00000002257	41.10251	4005.0034	1761.73963737178	no	1.69676720858197
ENSMUSG00000002265	10.3522162	4774.0003	8337.88189785634	no	1.12042615324133
ENSMUSG00000002266	0.236219	43	3291.26	no	0.105044133802058
ENSMUSG00000002274	5.27591	307.1626	1052.63671807518	no	0.8582475638898
ENSMUSG00000002279	5.4407055	386.70709	1285.09697653604	no	0.874453355304854
ENSMUSG00000002280	35.988653	3830.4471	1924.38402406147	no	1.6455728170183
ENSMUSG00000002289	9.517727	891.00019	1692.59155950596	no	1.09184310301669
ENSMUSG00000002297	115.78041	10453.335	1632.40379611974	no	2.14951130005214
ENSMUSG00000002307	88.981658	5287.00729	1074.27671560849	no	2.03577135196789
ENSMUSG00000002308	30.07407	1462.0002	878.946418117003	no	1.57029417553412
ENSMUSG00000002319	145.24755814	8944.479014	1113.40826899353	no	2.24739599686726
ENSMUSG00000002320	51.175262	4279.80364	1512.07118119571	no	1.79752774070628
ENSMUSG00000002324	36.31451	2503.2238	1246.31129232144	no	1.64682220437875
ENSMUSG00000002325	45.55846	5178.3611	2055.08960211166	no	1.74710830743791
ENSMUSG00000002326	32.1946	2342	1315.26	no	1.59796780674636
ENSMUSG00000002329	57.8284	4814.43	1505.26	no	1.84960075489263
ENSMUSG00000002332	24.121979	636.0001	476.708070739138	no	1.47531179566988
ENSMUSG00000002341	0.358874	138.292	6967.26	no	0.15006088020277
ENSMUSG00000002342	56.3601823	4012.00411	1287.05244099977	no	1.83879238168224
ENSMUSG00000002343	56.23568	2522.4787	811.005589340611	no	1.83756319976184
ENSMUSG00000002345	23.60157023939	681.0004883823	521.692928349756	no	1.46656813178472
ENSMUSG00000002346	12.2197962656	1731.76671678	2562.32108066562	no	1.19068696019785
ENSMUSG00000002365	8.90248	1075	2183.26	no	1.06276308333037
ENSMUSG00000002372	171.281	21630	2283.26	no	2.31865541906086
ENSMUSG00000002379	16.7633	2256	2433.26	no	1.3231846580467
ENSMUSG00000002384	0.885847	92.9923	1898.00030052594	no	0.30640983552863
ENSMUSG00000002393	6.04085	563.19527	1685.65463483185	no	0.909960330807551
ENSMUSG00000002395	131.58187	4377.9993	601.571552083125	no	2.20456855214622
ENSMUSG00000002396	13.37275	1184.8041	1601.892610232	no	1.22723651370196
ENSMUSG00000002409	7.23343	872	2179.61915464724	no	0.975783656946617
ENSMUSG00000002413	5.402284	2650.9035	8872.06998111169	no	0.869367080272983
ENSMUSG00000002416	61.240975	1331.6462	393.146754814322	no	1.87447300646114
ENSMUSG00000002428	39.633893	6212.87709	2834.22557172332	no	1.68857465687246
ENSMUSG00000002455	35.057965	5271.9979	2718.9152417646	no	1.63423715484757
ENSMUSG00000002458	18.662907	907.99963	879.659111088749	no	1.36869375843196
ENSMUSG00000002459	1.1508932	98.4914	1547.28259045409	no	0.365820533664667
ENSMUSG00000002475	3.082171	254.9995	1495.85896935277	no	0.667741913768996
ENSMUSG00000002477	121.139	4082.94	609.39	no	2.16898837880391
ENSMUSG00000002486	28.0189174	3318.59859	2141.46396890257	no	1.53890585869462
ENSMUSG00000002489	3.30917160194853	821.999310773603	4491.18095992721	no	0.690458687387716
ENSMUSG00000002496	46.378	14852.6	5790.26	no	1.75483072910846
ENSMUSG00000002500	1.46095	79	977.687010933297	no	0.429219191381806
ENSMUSG00000002504	15.31857	1335	1575.69068967926	no	1.28455546427534
ENSMUSG00000002524	117.9414	10738	1646.1347742523	no	2.15728018406088
ENSMUSG00000002546	47.565637	7576.8069	2880.05777962374	no	1.7647786371406
ENSMUSG00000002550	55.82536	3171.985	1027.32330134065	no	1.83439668053272
ENSMUSG00000002565	1.56884	210.526	2426.26	no	0.447589632696745
ENSMUSG00000002578	0.3228405	61.163693	3425.40887510334	no	0.144971964977754
ENSMUSG00000002580	39.4762	1134.67	519.688	no	1.6848496369344
ENSMUSG00000002588	0.0349252	2	1035.37691034554	no	0.0213091978575355
ENSMUSG00000002602	1.6737174	226.99997	2452.17430306215	no	0.480824461138802
ENSMUSG00000002603	0.933599	82.00003	1588.04032923878	no	0.31979604347388
ENSMUSG00000002608	106.344908	10420.9987	1771.74222283235	no	2.11261835649911
ENSMUSG00000002617	4.1986833	765.35726	3295.78548649988	no	0.776771992393364
ENSMUSG00000002625	81.9718	8375	1847.26	no	2.00038192834319
ENSMUSG00000002633	0.139404	19	2464.26	no	0.067483336017369
ENSMUSG00000002635	28.790456	1639.00064	1029.29184943934	no	1.55063685559019
ENSMUSG00000002658	132.878	10945	1489.26	no	2.20869533097942
ENSMUSG00000002660	79.9647	4331	979.259	no	1.98951000517893
ENSMUSG00000002661	15.98873	464.9999	525.831953061313	no	1.30256484234253
ENSMUSG00000002664	1.99494	28	253.768	no	0.52067538755578
ENSMUSG00000002668	4.91396	623	2292.26	no	0.830449098708045
ENSMUSG00000002679	102.728096	2798.9972	492.630606364543	no	2.0977337797687
ENSMUSG00000002688	0.32084	63	3550.26	no	0.137318420623132
ENSMUSG00000002699	0.107331	20.2978	3419.26	no	0.0532589921583205
ENSMUSG00000002718	94.6724039	11616.39767	2218.48288251691	no	2.06265393766986
ENSMUSG00000002728	127.229531	5385.08375	765.265616879716	no	2.19028273493242
ENSMUSG00000002731	11.09275	663.9997	1082.27242361002	no	1.15175089380243
ENSMUSG00000002732	4.46192	140.00034	567.301382131011	no	0.797056439689194
ENSMUSG00000002733	26.80069	2775.752	1872.58535374724	no	1.52040283707806
ENSMUSG00000002741	35.78604	3882.999	1961.82885798429	no	1.64367614974073
ENSMUSG00000002748	95.36344	28096.271	5326.90780103256	no	2.06575604119578
ENSMUSG00000002763	10.4627494	1739.00074	3005.11966495958	no	1.12942511774327
ENSMUSG00000002767	123.38547	3022.3886	442.88854982795	no	2.17662103261912
ENSMUSG00000002768	25.1064	850.365	612.39	no	1.49328389095776
ENSMUSG00000002769	8.76473	336	693.120035891579	no	1.05508863238926
ENSMUSG00000002771	2.030566	409.1132	3642.77476817991	no	0.520349794907898
ENSMUSG00000002778	38.706147	2411.99622	1126.69290639815	no	1.67754091824496
ENSMUSG00000002781	13.547924	695.9695	928.806570819411	no	1.23460241696352
ENSMUSG00000002791	2.4813198	78.24104	570.111979520737	no	0.588273046790667
ENSMUSG00000002797	7.657717	333.0003	786.235870086607	no	1.00407231210538
ENSMUSG00000002799	9.83816	2082	3826.26	no	1.09880201541378
ENSMUSG00000002803	4.72324	464	1776.1739912433	no	0.813681146815847
ENSMUSG00000002804	14.5764	456	565.617	no	1.26219381716292
ENSMUSG00000002808	2.29538	274	2158.26	no	0.571086393700552
ENSMUSG00000002812	34.248953	4493.99689	2372.42691847254	no	1.62448797199696
ENSMUSG00000002814	40.366875	7118.004	3188.16103790001	no	1.69448221913228
ENSMUSG00000002820	34.1681	4371.57	2313.26	no	1.62265872168115
ENSMUSG00000002825	163.546	9871	1091.26	no	2.29853616636273
ENSMUSG00000002831	0.274775	84	5527.26	no	0.121622095441187
ENSMUSG00000002833	223.568	25018	2023.26	no	2.43405203711941
ENSMUSG00000002835	52.7501	8986.76	3080.26	no	1.81074067087674
ENSMUSG00000002844	38.4618	2883	1355.26	no	1.67321935724433
ENSMUSG00000002845	283.477481	10934.66782	697.420067736766	no	2.53715457983873
ENSMUSG00000002846	57.98244	3950.594	1231.89536954223	no	1.85091774168714
ENSMUSG00000002847	7.90899	763	1744.26	no	1.0154933117996
ENSMUSG00000002870	78.8463	13703	3142.26	no	1.98361512154443
ENSMUSG00000002871	51.175234	2339.00007	826.377588431271	no	1.79669617477073
ENSMUSG00000002881	1.582187	271.3303	3100.61454243019	no	0.448864435024506
ENSMUSG00000002885	159.580850004726	15863.0932007194	1797.27728173313	no	2.28750411219679
ENSMUSG00000002897	3.69139	764.04	3742.26	no	0.728550287603325
ENSMUSG00000002900	2.548598	514.211	3647.94278402478	no	0.603243667000484
ENSMUSG00000002908	0.871185	183.8225	3815.00494051206	no	0.302673599575243
ENSMUSG00000002910	35.9842	4182	2101.26	no	1.64620992313641
ENSMUSG00000002930	0.0634377	5.29896	1510.26	no	0.0339993748665172
ENSMUSG00000002944	0.00570133	1	3171.26	no	0.00856489016592144
ENSMUSG00000002948	53.199368	7908.2153	2687.6900912009	no	1.81382887710684
ENSMUSG00000002949	104.113951	6040.00265	1048.90296288887	no	2.10339932350008
ENSMUSG00000002957	24.9167	6079.2	4411.26	no	1.48908846329473
ENSMUSG00000002963	47.113874	3296.0008	1264.87173307404	no	1.76025593989508
ENSMUSG00000002968	46.0909	5275	2069.26	no	1.75207930821271
ENSMUSG00000002980	9.3114869	586.99971	1139.79621773661	no	1.08563587899369
ENSMUSG00000002981	31.6594	6833	3902.26	no	1.59127054457531
ENSMUSG00000002983	12.25868549577	1412.08848266	2082.69751614751	no	1.19499566797139
ENSMUSG00000002984	127.17242	8034.465	1142.27792953928	no	2.18989200707932
ENSMUSG00000002985	1060.772281	45167.9593	769.868422453265	no	3.11178004988875
ENSMUSG00000002992	0.372704	6	291.06835288057	no	0.155354601272232
ENSMUSG00000002996	31.735402	3839.95599	2187.70985179523	no	1.5923229762991
ENSMUSG00000002997	0.66107	108	2953.81674890708	no	0.250135045057183
ENSMUSG00000003031	12.34621	2030	2972.83047871371	no	1.19722883481498
ENSMUSG00000003032	169.61914	23193.767	2472.31819630615	no	2.31403427401602
ENSMUSG00000003033	56.620668	3969.99903	1267.72135749825	no	1.84037137975061
ENSMUSG00000003037	17.33281	2403.027	2506.67100862468	no	1.33653245441338
ENSMUSG00000003038	132.1853121	5495.85518	751.726718005707	no	2.20675366321471
ENSMUSG00000003039	38.6268	3593.96	1682.26	no	1.6757237622163
ENSMUSG00000003051	143.716	14087.2	1772.26	no	2.24217847890867
ENSMUSG00000003053	0.00696938	1	2594.26	no	0.0101049455854763
ENSMUSG00000003062	33.4791	1954	1055.26	no	1.61458257136583
ENSMUSG00000003068	197.36596	15541.0805	1423.69536423322	no	2.38031551470762
ENSMUSG00000003070	1.62378	170.93	1903.26	no	0.459214415041598
ENSMUSG00000003072	109.479697	4144.9996	684.540172125705	no	2.12515706649773
ENSMUSG00000003099	131.91233	7597.00249	1041.27354766736	no	2.20577683953554
ENSMUSG00000003119	19.076406	4532.30884	4295.67164445137	no	1.37788025559216
ENSMUSG00000003123	7.9307888	1134.00063	2585.26014808111	no	1.01641291889403
ENSMUSG00000003131	14.431	3203.22	4013.26	no	1.26090995081773
ENSMUSG00000003134	14.237	3313.71	4208.26	no	1.25224650110167
ENSMUSG00000003135	33.7095	4871.002	2612.60202821163	no	1.61817644864983
ENSMUSG00000003153	689.0501598	135218.48857	3548.08709779018	no	2.92400550114856
ENSMUSG00000003154	3.159701	787.585	4506.70357962985	no	0.666252364661767
ENSMUSG00000003161	14.787811	600.0978	733.712674833415	no	1.27228783191205
ENSMUSG00000003166	35.1497588	7074.45891	3638.95839278991	no	1.6357577009398
ENSMUSG00000003178	3.59537	530	2665.26	no	0.717252197662281
ENSMUSG00000003184	112.56698	5331.003	856.259839230296	no	2.13708626749736
ENSMUSG00000003190	23.381138	1145.78877	886.027205959607	no	1.46214994103736
ENSMUSG00000003198	11.6759	899.087	1392.26	no	1.17372320864474
ENSMUSG00000003199	74.884361	4172.001	1007.3055789578	no	1.96098496062739
ENSMUSG00000003200	57.2629	5841	1844.26	no	1.84597453611324
ENSMUSG00000003206	0.594839	31	942.259	no	0.231418621564663
ENSMUSG00000003208	17.7756	1065	1083.26	no	1.34642400760681
ENSMUSG00000003226	44.6123	22822	9249.26	no	1.73895967506266
ENSMUSG00000003227	0	0	3409.26	no	0.00607437713680251
ENSMUSG00000003228	0.941796	153	2937.26	no	0.319742098588904
ENSMUSG00000003233	16.87069	2158.76	2313.55612007571	no	1.32382903635505
ENSMUSG00000003234	60.76407	4470.0017	1330.05079418512	no	1.87129475716005
ENSMUSG00000003235	128.2535	15172.01	2138.8549969147	no	2.19333325921004
ENSMUSG00000003269	77.218003	5813.9974	1361.33415304891	no	1.97457397393058
ENSMUSG00000003271	0.964757	42	787.116949676447	no	0.324671071094443
ENSMUSG00000003273	12.64635	574	820.644077714123	no	1.20527002994999
ENSMUSG00000003279	3.63693344	614.322611	3054.00613960216	no	0.724644035456442
ENSMUSG00000003282	1.9442839	449.168	4176.91816284494	no	0.516805994038153
ENSMUSG00000003283	2.5119	259	1864.26	no	0.609297881424923
ENSMUSG00000003299	71.8934	4204	1057.26	no	1.9436664513692
ENSMUSG00000003308	24.46865	4742.29	3504.17406554918	no	1.48034473757356
ENSMUSG00000003309	2.7118	225.9996	1506.81131646877	no	0.613770554422535
ENSMUSG00000003316	13.7304225	4964.5166	6537.34487364464	no	1.24150826777863
ENSMUSG00000003341	0.64399	149	4183.26	no	0.239428853593683
ENSMUSG00000003344	48.184212	4061.0027	1523.82728782905	no	1.76960166111983
ENSMUSG00000003345	89.5838	10400	2098.99529142546	no	2.03841038301066
ENSMUSG00000003346	39.5798	2726	1245.26	no	1.68609273321689
ENSMUSG00000003348	2.98171	398.476	2416.26	no	0.656104718198777
ENSMUSG00000003352	24.52222	3331.999	2456.70549392347	no	1.48145937883027
ENSMUSG00000003354	0.391572	36	1662.26	no	0.156834115236279
ENSMUSG00000003355	30.2564	843	503.754	no	1.57286998013673
ENSMUSG00000003360	70.801846	11213.06079	2863.43438101159	no	1.9372040673365
ENSMUSG00000003363	33.091746	1887.00137	1031.00182951716	no	1.60940913197428
ENSMUSG00000003378	24.5882	4907	3608.26	no	1.48050039575729
ENSMUSG00000003379	1.36788	93	1229.26	no	0.409403632454623
ENSMUSG00000003380	38.9877	1396	647.39	no	1.68118371120123
ENSMUSG00000003382	12.2391	3171.9991	4685.88404588573	no	1.19210091822512
ENSMUSG00000003402	102.1608	10036	1776.16908156553	no	2.09531161150575
ENSMUSG00000003410	2.46812	655.137	4799.26	no	0.589693799778604
ENSMUSG00000003411	0.8542647	34.99999	740.769830474091	no	0.306192929732215
ENSMUSG00000003418	0.552401	218	7135.26	no	0.226824341533634
ENSMUSG00000003420	6.82388	570	1510.26	no	0.957350567421939
ENSMUSG00000003421	96.28173	3683.529	691.715945995777	no	2.06968915688226
ENSMUSG00000003423	110.27383	3343.7064	548.230872749953	no	2.12819989837872
ENSMUSG00000003429	1348.63	28055.4	376.124	no	3.21666751629965
ENSMUSG00000003435	176.007	31942	3281.26	no	2.33045764548081
ENSMUSG00000003436	1.896651	113.47256	1081.71043763982	no	0.501181333752218
ENSMUSG00000003437	285.079245	11359.4725	720.443932884889	no	2.54019155938848
ENSMUSG00000003438	147.801767	6299.99782	770.671325788527	no	2.25490429212022
ENSMUSG00000003444	21.183	1234	1053.26	no	1.42061507423772
ENSMUSG00000003452	2.0784516	438.8667	3817.68459836929	no	0.54077784426238
ENSMUSG00000003458	63.84639947881	5162.767749502	1462.02054429328	no	1.8928081483624
ENSMUSG00000003464	59.2539	4249.3832	1296.62987387159	no	1.86097247089654
ENSMUSG00000003469	10.53253	978.9999	1680.57436704571	no	1.1288901687889
ENSMUSG00000003476	10.18617	1255.9995	2229.39292631087	no	1.10021186253937
ENSMUSG00000003477	0	0	770.259	no	0.0061627654430803
ENSMUSG00000003484	0.0480571	1.00238	377.124	no	0.0270064278839487
ENSMUSG00000003500	35.2517756004398	3378.00055005075	1732.55053897388	no	1.63655442771731
ENSMUSG00000003505	0.0599294	2	603.39	no	0.0336191521156119
ENSMUSG00000003518	8.886287	1737.90856	3536.01786889158	no	1.05858300856039
ENSMUSG00000003526	65.781752	4310.7737	1184.83642596324	no	1.90399319336099
ENSMUSG00000003527	20.8905	2994	2591.26	no	1.41440609480563
ENSMUSG00000003528	103.10162	5866.9964	1028.86536884125	no	2.09956691191541
ENSMUSG00000003531	20.699134	952.65508	832.129733203138	no	1.41191077792128
ENSMUSG00000003534	3.2856239	613.99988	3378.76296080571	no	0.688297935241204
ENSMUSG00000003541	4.30362	215	903.259	no	0.789352569941105
ENSMUSG00000003545	0.600411	117	3523.26	no	0.224985131226391
ENSMUSG00000003546	13.0449	1511	2094.26	no	1.21804202475111
ENSMUSG00000003549	73.635959	2292.71374	562.947202310586	no	1.95388734188304
ENSMUSG00000003555	0.0113909	1	1587.26	no	0.0118841445736374
ENSMUSG00000003559	7.72707	651	1523.26	no	1.00882884708702
ENSMUSG00000003573	138.717542	10084.0903	1314.35606656408	no	2.22685021242076
ENSMUSG00000003575	9.952507	2235.08693	4060.41851451941	no	1.10722268915717
ENSMUSG00000003581	40.882825	2907.00221	1285.61712809944	no	1.6995633461863
ENSMUSG00000003585	5.3095607	544.9996	1855.86365996889	no	0.861411198466723
ENSMUSG00000003604	10.392176	847.69505	1474.82360854608	no	1.12708262875695
ENSMUSG00000003617	0.90971750208014	52.000030498885	1033.48576267713	no	0.31128060197572
ENSMUSG00000003623	17.33186	2436.0606	2541.2665218482	no	1.33709251137572
ENSMUSG00000003644	113.68522	9830.9026	1563.49677913323	no	2.14125431434288
ENSMUSG00000003657	0.57147	38	1202.26	no	0.221590592122411
ENSMUSG00000003660	69.023126	16070.0105	4209.48189025951	no	1.92630699850327
ENSMUSG00000003662	48.5605	2741.2977	1020.66071597904	no	1.77484249908325
ENSMUSG00000003665	0.0194177	2	1862.26	no	0.0149913480194097
ENSMUSG00000003680	34.67827361	2394.230048	1248.29285134787	no	1.62850968117047
ENSMUSG00000003721	14.425107	1289.99771	1616.88345266	no	1.26181319961371
ENSMUSG00000003731	22.5001677	5874.10644	4720.23817572497	no	1.44639511633442
ENSMUSG00000003746	0.717181108	194.0002618849	4890.80935874301	no	0.257977385846075
ENSMUSG00000003752	17.46547	2349.9991	2432.73215002745	no	1.33899863215295
ENSMUSG00000003762	23.9915	1661.2515	1251.94694041932	no	1.47436679589315
ENSMUSG00000003778	148.402352	28120.28906	3425.9956910573	no	2.25667124002291
ENSMUSG00000003779	62.0508	11457.87	3338.59451301192	no	1.88044217276425
ENSMUSG00000003808	140.991728	9407.3353	1206.37052055621	no	2.23446676760084
ENSMUSG00000003809	92.02636	6696.0013	1315.56052014032	no	2.05003399663284
ENSMUSG00000003810	50.1699042	9181.09504	3308.70651323854	no	1.78946633777941
